id,equip_coordonnees,inst_numero,inst_nom,equip_type_name,equip_type_famille,aps_name,equip_acc_libre,equip_url,inst_adresse,new_code,equip_prop_nom,equip_gest_type,inst_acc_handi_bool
178509,"{'lon': 4.8749400000000005, 'lat': 43.60171}",I130970012,LES ECURIES DU MAS DE PAUL - G.BECK,Carrière,Equipement équestre,"['Dressage', 'Equitation']",false,http://www.ecurie-masdepaul-dressage.com,ROUTE DE BAUSSENQ MAS DE PAUL,13097,,Etablissement privé commercial,false
178511,"{'lon': 5.71774, 'lat': 43.68956}",I130990001,STADE MUNICIPAL,Terrain de football,Terrain de grands jeux,['Football / Football en salle (Futsal)'],false,,le retour,13099,,Commune,true
178512,"{'lon': 5.70836, 'lat': 43.687}",I130990003,TERRAIN DE BOULES PLACE SANTINI,Terrain de boules,Boulodrome,['Pétanque et jeu provencal'],true,,Place Jean Santini,13099,,Commune,true
178515,"{'lon': 5.70843, 'lat': 43.68716}",I130990008,SALLE DES FETES,Salles polyvalentes / des fêtes / non spécialisées,Salle non spécialisée,"['Activités de forme et de santé', 'Autres Danses']",false,,PLACE JEAN SANTINI,13099,,Commune,false
178516,"{'lon': 5.712227, 'lat': 43.683085}",I130990011,PLATEAU MULTISPORT,Multisports/City-stades,Multisports/City-stades,"['Basket-Ball', 'Football / Football en salle (Futsal)', 'Handball / Mini hand / Handball de plage']",true,,QUARTIER LA GAMATTE,13099,,Commune,false
178517,"{'lon': 4.83925724104, 'lat': 43.798473255}",I131000010,PARCOURS D'ORIENTATION,Parcours fixe de course d’orientation,Divers équipements Sports de nature,"[""Course d'orientation - Pédestre""]",true,,AVENUE THEODORE AUBANEL PLATEAU DE LA PETITE CRAU,13100,,Commune,false
178519,"{'lon': 5.23152, 'lat': 43.41592}",I131020004,TERRAIN DE PROXIMITE,Multisports/City-stades,Multisports/City-stades,"['Basket-Ball', 'Handball / Mini hand / Handball de plage']",true,,AVENUE JACQUES PREVERT,13102,,Commune,false
178523,"{'lon': 5.0888837, 'lat': 43.639886}",I131030004,FIT'LODGE STUDIO,Salle de cours collectifs,Equipement d'activités de forme et de santé,"['Activités de forme et de santé', 'Autres Danses', 'Gymnastique Aérobic']",false,,123 AVENUE EMILE ZOLA,13103,,Etablissement privé commercial,true
178526,"{'lon': 5.0592, 'lat': 43.6397}",I131030019,COMPLEXE SPORTIF DE BEL AIR,Salles polyvalentes / des fêtes / non spécialisées,Salle non spécialisée,"['Boxe Anglaise', 'Gymnastique Artistique', 'Gymnastique volontaire', 'Lutte traditionnelle / olympique libre / olympique gréco-romaine /  bretonne / féminine']",false,,QUARTIER BEL AIR,13103,,Association(s),false
178529,"{'lon': 5.100605, 'lat': 43.637892}",I131030034,OCEAN VERT,Salle de billard,Salle ou terrain spécialisé,"['Billard (Français (carambole)', 'Snooker', 'Anglais', 'Américain)']",false,,23 RUE DE SEVINE,13103,,Etablissement privé commercial,false
178531,"{'lon': 5.0824300000000004, 'lat': 43.6731}",I131030037,CENTRE EQUESTRE MUNICIPAL,Carrière,Equipement équestre,"['Equitation', ""Saut d'obstacle""]",false,,CHEMIN DES BASTIDETTES,13103,,Association(s),false
178532,"{'lon': 5.11238, 'lat': 43.34013}",I131040003,GOLF COTE BLEUE,Practice,Parcours de golf,['Golf'],false,,AVENUE CHARLES GOUNOT,13104,,Association(s),false
178534,"{'lon': 5.107632, 'lat': 43.334300999999996}",I131040011,PLATEAU D'EVOLUTION,Multisports/City-stades,Multisports/City-stades,"['Basket-Ball', 'Handball / Mini hand / Handball de plage']",true,,31 AVENUE PIERRE MATRAJA,13104,,Commune,true
178538,"{'lon': 5.43741, 'lat': 43.43371}",I131070002,COMPLEXE SPORTIF ET CULTUREL,Terrain de football,Terrain de grands jeux,['Football / Football en salle (Futsal)'],false,,ROUTE DE GARDANNE,13107,,Commune,true
178540,"{'lon': 5.462858, 'lat': 43.405523}",I131070005,MASSIF DE L'ETOILE sites d'escalade,Site d'escalade en falaise,Divers équipements Sports de nature,['Escalade'],true,,,13107,,Commune,false
178541,"{'lon': 5.433513, 'lat': 43.430227}",I131070009,MAISON DES ASSOCIATIONS,Salle de danse,Salle ou terrain spécialisé,"['Activités de forme et de santé', 'Autres Danses']",false,,CHATEAU DES MARRONNIERS - CHEMIN DES AIRES,13107,,Commune,true
178555,"{'lon': 5.43429, 'lat': 43.66237}",I130800007,COLLEGE LOUIS PHILIBERT,Salle multisports (gymnase),Salle multisports,"['Badminton', 'Jeu de volant', 'Basket-Ball', 'Escalade', 'Handball / Mini hand / Handball de plage', 'Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley']",false,,1 Allee des Tilleuls,13080,,Département,true
178559,"{'lon': 5.52514, 'lat': 43.50598}",I131090002,HARAS DE LA SAINTE VICTOIRE-ECURIES CALCUS,Carrière,Equipement équestre,"['Dressage', 'Equitation', ""Saut d'obstacle""]",false,,ROUTE DE BEAURECUEIL  GRAND SITE SAINTE VICTOIRE,13109,SCI MAVERIK,Etablissement privé commercial,false
178561,"{'lon': 5.68113, 'lat': 43.45123}",I131100010,SCHIN TORRI RYU,Dojo / Salle d'arts martiaux,Salle de combat,['Karaté/Karaté jutsu/Goshin jutsu/Kobudo/Nihon Tai-jutsu/Taijitsu/Nambudo/Ninjutsu/Nunchaku/...'],false,,ZI LA BURLIERE,13110,,Association(s),false
178562,"{'lon': 5.5789100000000005, 'lat': 43.55404}",I131110001,MASSIF DE LA SAINTE VICTOIRE BOUCLE DE RANDONNEE,Boucle de randonnée,Divers équipements Sports de nature,['Randonnée pédestre'],true,,,13111,,Association(s),false
178563,"{'lon': 5.48432, 'lat': 43.59803}",I131130002,MJC SALLE DES FETES,Dojo / Salle d'arts martiaux,Salle de combat,"['Activités de forme et de santé', 'Judo / Jujitsu / Taïso']",false,,2 ALLE DE LA ROBERTE,13113,,Commune,false
178564,"{'lon': 5.32135, 'lat': 43.54215}",I131140005,WESTERN PASSION,Carrière,Equipement équestre,"['Equitation', 'Equitation western / Equitation camarguaise', ""Saut d'obstacle""]",false,,1721 ANCIEN CHEMIN D'AIX BAS,13114,,Association(s),false
178567,"{'lon': 5.17415, 'lat': 43.6838}",I131150002,SALLE SOCIO CULTURELLE,Salles polyvalentes / des fêtes / non spécialisées,Salle non spécialisée,"['Autres Danses', 'Gymnastique volontaire']",false,,ROUTE DE SALON,13115,,Commune,true
178569,"{'lon': 5.17466, 'lat': 43.682900000000004}",I131150003,STADE DE FOOTBALL LUCIEN ROUX,Terrain de football,Terrain de grands jeux,['Football / Football en salle (Futsal)'],false,,CHEMIN DU VALLON DES JOUVES,13115,,Commune,false
178572,"{'lon': 5.2445, 'lat': 43.4577}",I131170014,PISCINE  COMMUNAUTAIRE ALEX JANY,Bassin ludique de natation,Bassin de natation,['Baignade loisirs'],,,RUE AUBANEL,13117,Métropole,EPCI,true
178578,"{'lon': 5.24449, 'lat': 43.44517}",I131170040,BOULODROME EDMOND VERSE,Terrain de pétanque,Boulodrome,['Pétanque et jeu provencal'],false,,BOULEVARD ALFRED CASILE,13117,,Association(s),false
178581,"{'lon': 5.376564, 'lat': 43.295282}",I132010009,SPORT AMATEUR BILLARD MARSEILLE,Salle de billard,Salle ou terrain spécialisé,"['Billard (Français (carambole)', 'Snooker', 'Anglais', 'Américain)']",false,,26 Rue pavillon,13201,,Association(s),false
178583,"{'lon': 5.380863, 'lat': 43.315319}",I132030001,CERCLE LA BOULE VAILLANTE,Terrain de boules,Boulodrome,['Pétanque et jeu provencal'],false,,37 Avenue Belle vue,13203,,Association(s),false
178585,"{'lon': 5.3775, 'lat': 43.3107}",I132030008,TENNIS UCS DOUANES,Court de tennis,Court de tennis,['Tennis'],false,,104 RUE KLEBER,13203,,Association(s),false
178586,"{'lon': 5.38405, 'lat': 43.30888}",I132030014,COMPLEXE LA BUSSERADE,Salle de boxe,Salle de combat,"['Boxe Anglaise', 'Gymnastique Acrobatique', 'Gymnastique Artistique']",false,,68 RUE CAVAIGNAC,13203,,Commune,true
178588,"{'lon': 5.461397, 'lat': 43.29672}",I132040002,OLYMPIC SPORT,Salle de musculation/cardiotraining,Equipement d'activités de forme et de santé,['Musculation'],false,,17 Rue emilie duclaux,13204,,Etablissement privé commercial,false
178589,"{'lon': 5.399619, 'lat': 43.313803}",I132040013,ESCALE CHUTES LAVIE,Dojo / Salle d'arts martiaux,Salle de combat,['Judo / Jujitsu / Taïso'],false,,10 BD ANATOLE FRANCE,13204,,Commune,false
178597,"{'lon': 5.3556, 'lat': 43.2821}",I132070009,BOULODROME THEATRE SYLVAIN,Terrain de boules,Boulodrome,['Pétanque et jeu provencal'],false,,11 TRAVERSE TARGUIST,13207,,Commune,true
178598,"{'lon': 5.368701, 'lat': 43.291152}",I132070024,STAR FITNESS,Salle de musculation/cardiotraining,Equipement d'activités de forme et de santé,['Musculation'],false,,117 Rue sainte,13207,,Etablissement privé commercial,false
178601,"{'lon': 5.37891, 'lat': 43.2319}",I132080017,SITE D'ESCALADE DE PASTRE,Site d'escalade en falaise,Divers équipements Sports de nature,['Escalade'],true,,MONTREDON,13208,,Commune,false
178603,"{'lon': 5.39105, 'lat': 43.26622}",I132080024,COMPLEXE SPORTIF RENE MAGNAC,Bassin mixte de natation,Bassin de natation,"['Aquagym', 'Baignade loisirs', 'Nage avec palmes', 'Natation course sportive', 'Plongée subaquatique (Plongée libre)', 'Sauvetage en eau plate']",,,131 AVENUE DE MAZARGUES,13208,,Association(s),true
178604,"{'lon': 5.3839500000000005, 'lat': 43.25341}",I132080025,STADE DE BONNEVEINE ANTOINE TERRADES,Court de tennis,Court de tennis,['Tennis'],false,,9 TRAVERSE POMEGUES,13208,,Commune,true
178605,"{'lon': 5.36899, 'lat': 43.2362}",I132080030,Centre équestre Marseille Pastré,Carrière,Equipement équestre,['Attelage'],false,,33 traverse de carthage,13208,,Etablissement privé commercial,true
178606,"{'lon': 5.374371, 'lat': 43.262538}",I132080038,CENTRE D HT MINAUD LA FFV,Site d'activités aquatiques et nautiques,Site d'activités aquatiques et nautiques,['Planche à Voile'],,,6 PROMENADE GEORGES POMPIDOU,13208,,Association(s),false
178607,"{'lon': 5.371346, 'lat': 43.266336}",I132080039,CENTRE MUNICIPAL DE VOILE DU ROUCAS BLANC,Site d'activités aquatiques et nautiques,Site d'activités aquatiques et nautiques,"['Aviron', 'Canoë de randonnée', 'Cerf volant de traction (glisse aérotractée) et kitesurf', 'Dériveur / Multicoques / Courses océaniques / au large / Voile modèle / traditionnelle /match racing', 'Planche à Voile']",false,,2 PROMENADE GEORGES POMPIDOU,13208,,Commune,true
178608,"{'lon': 5.3659, 'lat': 43.2434}",I132080040,SIDERAL TIMES CLUB,Site d'activités aquatiques et nautiques,Site d'activités aquatiques et nautiques,"['Canoë de randonnée', 'Planche à Voile']",false,,PORT DE LA POINTE ROUGE,13208,,Etat,false
178610,"{'lon': 5.397427, 'lat': 43.27081}",I132080051,STADE DE L'ACADEMIE,Terrain de football,Terrain de grands jeux,['Football / Football en salle (Futsal)'],false,,RUE RAY GRASSI,13208,,Commune,false
178611,"{'lon': 5.3907, 'lat': 43.25899}",I132080057,LYCEE MISTRAL,Multisports/City-stades,Multisports/City-stades,"['Basket-Ball', 'Handball / Mini hand / Handball de plage']",false,,BD DE SAINTE ANNE,13208,,Région,false
178612,"{'lon': 5.494878, 'lat': 43.200775}",I132080064,CALANQUES DE MARSEILLE LA GARDIOLE,Site d'escalade en falaise,Divers équipements Sports de nature,['Escalade'],true,,,13208,,Etat,false
178614,"{'lon': 5.394403, 'lat': 43.262613}",I132080068,SETSQUASH,Salle ou terrain de squash,Salle ou terrain spécialisé,['Squash'],false,http://www.setsquash.com,265 AVENUE DE MAZARGUES,13208,,Etablissement privé commercial,false
178615,"{'lon': 5.393292, 'lat': 43.27631}",I132080069,CASERNE DE LOUVAIN,Bassin ludique de natation,Bassin de natation,['Baignade loisirs'],false,,12 BD DE LOUVAIN,13208,,Etat,false
178623,"{'lon': 5.40907, 'lat': 43.27687}",I132100013,COMPLEXE SPORTIF LA CAPELETTE,Dojo / Salle d'arts martiaux,Salle de combat,"['Boxe Anglaise', 'Boxe française savate', 'Full contact (boxe américaine)/Light contact/First full/Full défense/Super fight/Semi-contact', 'Karaté/Karaté jutsu/Goshin jutsu/Kobudo/Nihon Tai-jutsu/Taijitsu/Nambudo/Ninjutsu/Nunchaku/...', 'Sumo']",false,,24 ALFRED CURTEL,13210,,Commune,true
178625,"{'lon': 5.46011, 'lat': 43.28896}",I132110002,BASIC FIT,Salle de musculation/cardiotraining,Equipement d'activités de forme et de santé,['Musculation'],false,,73 BOULEVARD DE SAINT MARCEL,13211,,Etablissement privé commercial,true
178626,"{'lon': 5.496803, 'lat': 43.289797}",I132110005,POSTE DE SAINT MENET,Salle de culturisme,Salle ou terrain spécialisé,,false,,AV DE SAINT MENET,13211,,Etat,false
178628,"{'lon': 5.512223, 'lat': 43.302921}",I132110013,TENNIS CLUB RUISSATEL,Court de tennis,Court de tennis,['Tennis'],false,,RUE DE RUISSATEL,13211,,Association(s),false
178629,"{'lon': 5.518553, 'lat': 43.304872}",I132110014,STADE DES CAMOINS,Terrain de football,Terrain de grands jeux,['Football / Football en salle (Futsal)'],false,,13 RUE ARNOULD,13211,,Commune,true
178631,"{'lon': 5.474423, 'lat': 43.304051}",I132110016,ZEUS CLUB,Salle de cours collectifs,Equipement d'activités de forme et de santé,['Haltérophilie / Force athlétique'],false,,153 ROUTE DES 3 LUCS,13211,,Etablissement privé commercial,false
178636,"{'lon': 5.471309, 'lat': 43.286307}",I132110047,ASSOCIATION SPORTIVE GRIMPER,Structure Artificielle d'Escalade,Structure Artificielle d'Escalade,['Escalade'],false,,73 Boulevard de saint Marcel,13211,,Association(s),true
178638,"{'lon': 5.47431, 'lat': 43.29006}",I132120005,VALENT GYM,Salle de cours collectifs,Equipement d'activités de forme et de santé,['Gymnastique Aérobic'],false,,144 Route de la valentine,13212,,Etablissement privé commercial,true
178640,"{'lon': 5.44678, 'lat': 43.308483}",I132120009,COLLEGE DES CAILLOLS,Stade d’athlétisme,Equipement d'athlétisme,"['Course sur piste', 'Lancer', 'Saut']",false,,TRAVERSE DE LA SARIETTE,13212,,Commune,true
178643,"{'lon': 5.421545, 'lat': 43.314218}",I132120024,LYCEE TECHNIQUE BLAISE PASCAL,Multisports/City-stades,Multisports/City-stades,,false,,49 TRAVERSE CAPRON,13212,,Région,false
178644,"{'lon': 5.419611, 'lat': 43.317662}",I132120025,CERCLE SPORTIF MONTOLIVET BOIS LUZY,Dojo / Salle d'arts martiaux,Salle de combat,"['Judo / Jujitsu / Taïso', 'Karaté/Karaté jutsu/Goshin jutsu/Kobudo/Nihon Tai-jutsu/Taijitsu/Nambudo/Ninjutsu/Nunchaku/...']",false,,353 AVENUE DE MONTOLIVET,13212,,Association(s),false
178647,"{'lon': 5.411503, 'lat': 43.2992}",I132120036,COLLEGE LOUIS ARMAND,Multisports/City-stades,Multisports/City-stades,,false,,30 Boulevard louis Armand,13212,,Département,false
178652,"{'lon': 5.409886, 'lat': 43.332584}",I132130011,STADE DU MERLAN/LUCHESI,Terrain de basket-ball,Terrain extérieur de petits jeux collectifs,"['Basket-Ball', 'Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley']",false,,5 ALLEE DE L AUDE,13213,,Commune,true
178653,"{'lon': 5.45939, 'lat': 43.3237}",I132130013,STADE DES OLIVES,Terrain de football,Terrain de grands jeux,['Football / Football en salle (Futsal)'],false,,41 TRAVERSE DU COMMANDEUR,13213,,Commune,true
178654,"{'lon': 5.42202, 'lat': 43.34064}",I132130014,GYMNASE ANTONIN ARTAUD,Salle multisports (gymnase),Salle multisports,"['Badminton', 'Jeu de volant', 'Basket-Ball', 'Gymnastique Artistique', 'Handball / Mini hand / Handball de plage', 'Judo / Jujitsu / Taïso', 'Karaté/Karaté jutsu/Goshin jutsu/Kobudo/Nihon Tai-jutsu/Taijitsu/Nambudo/Ninjutsu/Nunchaku/...', 'Lutte traditionnelle / olympique libre / olympique gréco-romaine /  bretonne / féminine', 'Tennis', 'Tennis de table', 'Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley']",false,,CHEMIN NOTRE DAME DE LA CONSOLATION,13213,,Commune,true
178656,"{'lon': 5.43753, 'lat': 43.326647}",I132130027,ATELIER,Salle de musculation/cardiotraining,Equipement d'activités de forme et de santé,['Musculation'],false,,113 Avenue des olives,13213,,Etablissement privé commercial,true
178658,"{'lon': 5.427532, 'lat': 43.324828}",I132130035,MULTI PASSION,Salle de musculation/cardiotraining,Equipement d'activités de forme et de santé,,false,,51 Avenue de frais vallon,13213,,Association(s),false
178659,"{'lon': 5.368419, 'lat': 43.296363}",I132130037,BOXING CLUB TAEKWENDO LA ROSE,Dojo / Salle d'arts martiaux,Salle de combat,['Karaté/Karaté jutsu/Goshin jutsu/Kobudo/Nihon Tai-jutsu/Taijitsu/Nambudo/Ninjutsu/Nunchaku/...'],false,,Place Favre l'eglantine,13213,,Association(s),true
178660,"{'lon': 5.434575, 'lat': 43.33032}",I132130041,BOULODROME PAUL PREBOIST,Terrain de pétanque,Boulodrome,['Pétanque et jeu provencal'],true,,ALLEE DES BERGERONNETTES SAINT THEODORE,13213,,Commune,false
178663,"{'lon': 5.450966, 'lat': 43.319988}",I132130050,Mini Foot Fondacle,Terrain de football,Terrain de grands jeux,['Football / Football en salle (Futsal)'],true,,Traverse des Platrieres,13213,,Commune,true
178670,"{'lon': 5.38777, 'lat': 43.31893}",I132140027,COMPLEXE HENRI WALLON,Multisports/City-stades,Multisports/City-stades,"['Basket-Ball', 'Handball / Mini hand / Handball de plage']",false,,33 TRAVERSE DU COUVENT,13214,,Commune,true
178672,"{'lon': 5.3803, 'lat': 43.34365}",I132140032,BOULODROME MUNICIPAL FRANCOIS CARRIERE,Terrain de boules,Boulodrome,['Pétanque et jeu provencal'],true,,BD CENTRAL,13214,,Commune,false
178674,"{'lon': 5.3534, 'lat': 43.345}",I132150010,TENNIS CLUB NORD,Court de tennis,Court de tennis,['Tennis'],false,,501 CHEMIN DE LA MADRAGUE VILLE,13215,,Commune,false
178676,"{'lon': 5.354086, 'lat': 43.337316}",I132150024,Jeu de Boules du Littoral,Terrain de pétanque,Boulodrome,['Pétanque et jeu provencal'],false,,Chemin du Littoral / Boulevard Bernabo,13215,,Commune,false
178677,"{'lon': 5.366556, 'lat': 43.333256}",I132150026,Jeu de Boules François Billoux,Terrain de boules,Boulodrome,['Pétanque et jeu provencal'],false,,Parc François Billoux / Rue de Lyon,13215,,Commune,true
178684,"{'lon': 5.37387, 'lat': 43.36752}",I132150052,terrain de football de la Savine,Terrain de football,Terrain de grands jeux,['Football / Football en salle (Futsal)'],true,,Boulevard de la Savine,13215,,Commune,false
178685,"{'lon': 5.351294, 'lat': 43.338022}",I132150055,Minifoot Cap Janet La Calade,Terrain de football,Terrain de grands jeux,['Football / Football en salle (Futsal)'],true,,Chemin du Cap Janet,13215,,Commune,true
178686,"{'lon': 5.353474, 'lat': 43.369489}",I132150057,Plateau St Antoine / Robert Thollon,Multisports/City-stades,Multisports/City-stades,"['Basket-Ball', 'Course sur piste', 'Football / Football en salle (Futsal)', 'Handball / Mini hand / Handball de plage', 'Tennis', 'Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley']",false,,boulevard du Commandant Robert Thollon,13215,,Commune,true
178687,"{'lon': 5.35319, 'lat': 43.35133}",I132160003,Jeu de Boules Ruisseau Mirabeau,Terrain de boules,Boulodrome,['Pétanque et jeu provencal'],true,,résidence Grand Pin / Chemin Ruisseau Gd Pin / Chemin Ruisseau Mirabeau,13216,,Commune,false
178689,"{'lon': 5.31201, 'lat': 43.36104}",I132160004,Jeu de Boules Jardin Mallot,Terrain de boules,Boulodrome,['Pétanque et jeu provencal'],true,,Rue Mallot,13216,,Commune,false
178691,"{'lon': 5.3211, 'lat': 43.362675}",I132160011,CAQ ESTAQUE GARE,Salle de danse,Salle ou terrain spécialisé,['Danses par Couple (Danses de compétition)'],false,,RUE LE PELLETIER,13216,,Commune,false
178693,"{'lon': 5.323, 'lat': 43.36281}",I132160013,GYMNASE ESTAQUE RABELAIS,Salle multisports (gymnase),Salle multisports,"['Badminton', 'Jeu de volant', 'Basket-Ball', 'Taekwondo / Hapkido / Tang-soo-do / Soo bahk do / Sin moo hapkido / Hapkido jin jung kwan', 'Tennis', 'Tennis de table', 'Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley']",false,,RUE RABELAIS ESTAQUE GARE,13216,,Commune,true
178694,"{'lon': 5.330929, 'lat': 43.360869}",I132160018,BOULODROME PLACE RAPHEL,Terrain de boules,Boulodrome,['Pétanque et jeu provencal'],true,,SAINT HENRI et Place RAPHEL,13216,,Commune,false
178696,"{'lon': 5.386373, 'lat': 43.249134}",I132160023,TENNIS LA CASTELLANE,Court de tennis,Court de tennis,['Tennis'],false,,18 Chemin de BERNEX,13216,,Commune,false
178697,"{'lon': 5.34181, 'lat': 43.35774}",I132160024,STADE ST ANDRE LA RENAISSANCE,Multisports/City-stades,Multisports/City-stades,"['Football / Football en salle (Futsal)', 'Handball / Mini hand / Handball de plage']",false,,3 BOULEVARD HENRI BARNIER,13216,,Commune,false
